geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
15154,-20.682842568280208,-49.68956621424452,engenheiro balduíno,SP
15108,-20.65572655235786,-49.38539298949853,ipiguá,SP
15154,-20.685573726542625,-49.69047655315271,engenheiro balduino,SP
15180,-20.657089671264817,-49.92223767785712,sebastianópolis do sul,SP
15145,-20.617995159759527,-49.46365368532,mirassolândia,SP
15250,-20.887585561916,-49.8943749235907,uniao paulista,SP
15200,-21.051780813361503,-49.68915443687084,jose bonifacio,SP
15290,-21.069170059436985,-50.14388889015095,buritama,SP
15200,-21.055912736547867,-49.68957165900415,josé bonifácio,SP
15280,-20.950897102971336,-50.10874940395972,turiuba,SP
15270,-20.79947775101969,-49.96617564519617,macaubal,SP
15220,-21.184653760852598,-49.58394845250138,mendonca,SP
15240,-20.914980658495576,-49.77480921602129,nipoa,SP
15230,-21.23411902916313,-49.64034643537138,adolfo,SP
15275,-20.851907595580045,-50.08938803282958,moncoes,SP
15260,-21.030154189516967,-49.92685901884363,planalto,SP
15280,-20.95168824809695,-50.10587976905672,turiúba,SP
15265,-21.05135503557852,-50.0518919466322,zacarias,SP
15225,-21.17091042697867,-49.71684467727626,ubarana,SP
15275,-20.853065207096908,-50.09000253258576,monções,SP
15210,-21.0169665,-49.505451750000006,nova alianca,SP
15210,-21.01746039896376,-49.49732677257122,nova aliança,SP
15220,-21.18587705964361,-49.58144355943304,mendonça,SP
15215,-22.435638397976515,-46.82166986971345,nova itapirema,SP
15285,-20.96703644382022,-50.22630922242243,lourdes,SP
15240,-20.91699023625528,-49.77885022137444,nipoã,SP
15250,-20.887124485710142,-49.89747156693384,união paulista,SP
15370,-20.643342869769413,-51.109313177786085,pereira barreto,SP
15385,-20.422366149890298,-51.33743860294578,ilha solteira,SP
15390,-20.64056223414505,-51.50988006195493,itapura,SP
15300,-20.64559522100261,-50.35975947544415,general salgado,SP
15350,-20.68604093423175,-50.55347736946949,auriflama,SP
15310,-20.647805529757623,-50.22567196582301,magda,SP
15320,-20.67639955969813,-50.15389524091035,floreal,SP
15330,-20.801205104505616,-50.18918988482319,gastao vidigal,SP
15340,-20.8551821946153,-50.26396746443652,nova luzitania,SP
15315,-20.51360405028399,-50.35206107551218,sao joao de iracema,SP
15380,-20.500316999999995,-51.02919,suzanapolis,SP
15360,-20.688153685692427,-50.92019017922427,sud mennucci,SP
15355,-20.6503386893434,-50.66356003195898,guzolandia,SP
15315,-20.513666936753072,-50.35121717088533,são joão de iracema,SP
15330,-20.795802441150915,-50.19182571861701,gastão vidigal,SP
15380,-20.50092458538077,-51.02684584808805,suzanápolis,SP
15355,-20.65317115556337,-50.66250720706002,guzolândia,SP
15313,-20.765249999999995,-50.34205125,nova castilho,SP
15310,-20.64482928335721,-50.221379329089054,mágda,SP
15367,-23.106241494540207,-50.377957047095386,bandeirantes d'oeste,SP
15490,-20.031736129500093,-49.40197937213721,paulo de faria,SP
15400,-20.73348478239254,-48.88823835248024,olimpia,SP
15495,-19.983961584239733,-49.67839149372917,riolândia,SP
15460,-20.340523392415125,-49.19599185478212,icem,SP
15495,-19.983764096207626,-49.684835050395925,riolandia,SP
15440,-20.532856738710503,-49.32242325049869,nova granada,SP
15470,-20.3899193603584,-49.433216509621126,palestina,SP
15450,-20.606563858732667,-49.29743346754892,onda verde,SP
15420,-20.501357958541256,-48.95033162622613,guaraci,SP
15480,-20.189088281164857,-49.35644319628796,orindiuva,SP
15400,-20.735768371880468,-48.90990341271468,olímpia,SP
15430,-20.526336154555377,-49.058572217266885,altair,SP
15410,-20.88071444349366,-48.8111205087521,cajobi,SP
15425,-20.98339114729268,-48.83627145201951,embauba,SP
15480,-20.187898159092477,-49.355542653295664,orindiúva,SP
15417,-23.579027394687817,-46.66582696710483,monte verde paulista,SP
15460,-20.336257493322744,-49.2027631026423,icém,SP
15405,-20.689695276831223,-49.069900562732826,baguacu,SP
15425,-20.98083912108512,-48.83594190782696,embaúba,SP
15520,-20.421157629414,-50.086043731326455,valentim gentil,SP
15570,-20.07337070860132,-49.91260766329853,cardoso,SP
15503,-20.399207577004216,-49.96964020815701,votuporanga,SP
15530,-20.477835947989217,-49.77638850646207,cosmorama,SP
15560,-20.18015042971878,-49.704197505100765,pontes gestal,SP
15550,-20.300442551848207,-49.73670632642024,americo de campos,SP
15545,-26.294413159893192,-48.82067181031083,boa vista dos andradas,SP
15580,-19.9240226938765,-50.12244171955342,mira estrela,SP
15525,-20.30246945386577,-50.01179821320422,parisi,SP
15540,-20.320578992887047,-49.90769272970769,alvares florence,SP
15540,-20.32149421520841,-49.908732155193526,álvares florence,SP
15550,-20.29540716571981,-49.73574397695717,américo de campos,SP
15600,-20.28599742780295,-50.26063395418952,fernandopolis,SP
15685,-20.00472845531312,-50.36990917648097,ouroeste,SP
15625,-20.35657483326317,-50.1774619174735,meridiano,SP
15690,-19.978670454882973,-50.28945423424805,indiapora,SP
15650,-20.2860298153052,-50.40073964334606,estrela d'oeste,SP
15600,-20.272599999999954,-50.23409999999996,fernandópolis,SP
15650,-20.284829844428728,-50.38984152995031,estrela d oeste,SP
15680,-20.07773962715722,-50.341216313578606,guarani d'oeste,SP
15650,-20.28323545990928,-50.39464231797566,estrela doeste,SP
15630,-20.249196938877336,-50.109210254581406,pedranopolis,SP
15620,-20.1497910661906,-50.19912790556051,macedonia,SP
15690,-19.9773100962768,-50.28476285883402,indiaporã,SP
15640,-20.387114929888018,-50.37697443595173,são joão das duas pontes,SP
15670,-19.94405346585085,-50.53738820448177,populina,SP
15640,-20.387046825675444,-50.3772102676216,sao joao das duas pontes,SP
15617,-20.277086019369584,-50.25796499568171,brasitania,SP
15620,-20.146360839742023,-50.19519627731958,macedônia,SP
15610,-20.27992376887236,-50.25579885917082,brasitânia,SP
15770,-20.23016673974443,-50.88638774105968,tres fronteiras,SP
15760,-20.24503575684149,-50.6453207023131,urania,SP
15707,-20.24226074796197,-50.5585532898521,jales,SP
15775,-20.212393090480735,-50.941471352999706,santa fe do sul,SP
15775,-20.21169557274225,-50.92658049048494,santa fé do sul,SP
15720,-20.418204285159344,-50.7625513424886,palmeira d'oeste,SP
15713,-20.1967311101087,-50.48549876276222,vitória brasil,SP
15750,-20.037160821365887,-50.72697402209828,santa albertina,SP
15755,-20.055136500000003,-50.47708949999999,turmalina,SP
15765,-20.25181062071092,-50.798528268143706,santana da ponte pensa,SP
15768,-20.247941976890285,-50.69015607825895,santa salete,SP
15735,-20.45070955938,-50.883178946373526,aparecida d oeste,SP
15785,-20.091107697039437,-50.929997516599634,santa clara d'oeste,SP
15790,-20.173642524708853,-51.00082322420964,rubineia,SP
15715,-20.465304032470364,-50.60853091510588,dirce reis,SP
15710,-20.35937126984227,-50.69750216484668,sao francisco,SP
15780,-20.14407706636154,-50.83338032635593,santa rita d'oeste,SP
15740,-20.125908086680045,-50.50965355274111,dolcinopolis,SP
15730,-20.439901288184544,-50.823212222965566,marinopolis,SP
15770,-20.23599541252528,-50.89236345427621,três fronteiras,SP
15735,-20.44970571219513,-50.88403697743395,aparecida d'oeste,SP
15745,-20.10263070684429,-50.59122042582398,paranapua,SP
15748,-19.96519507491096,-50.61950567861381,mesopolis,SP
15720,-20.403311919238497,-50.75502896917773,palmeira doeste,SP
15763,-20.160717285879123,-50.72463057733876,aspasia,SP
15790,-20.170150720115647,-51.001354342064666,rubinéia,SP
15713,-20.194887176982853,-50.48349395311499,vitoria brasil,SP
15760,-20.24568915599192,-50.64199640222627,urânia,SP
15718,-20.438207391902655,-50.52246730435475,pontalinda,SP
15720,-20.416206347600323,-50.76390782417624,palmeira d oeste,SP
15785,-20.09553918085153,-50.92710401305678,santa clara d oeste,SP
15773,-20.38868099999999,-50.94843585982183,nova canaa paulista,SP
15740,-20.124916571808683,-50.50918482266318,dolcinópolis,SP
15773,-20.384482099321165,-50.9492921307593,nova canaã paulista,SP
15710,-20.356641000000003,-50.696185499999984,são francisco,SP
15730,-20.44108523216336,-50.8206799329926,marinópolis,SP
15780,-20.14499505690943,-50.83344245583817,santa rita d oeste,SP
15763,-20.161347235463325,-50.72532473305938,aspásia,SP
15745,-20.10631162712483,-50.581435124799725,paranapuã,SP
15735,-20.45510133757992,-50.88130731707086,aparecida doeste,SP
15780,-20.143862854981613,-50.83073634261599,santa rita doeste,SP
15830,-21.17860187513489,-48.89898761647285,pindorama,SP
15850,-21.203822247743748,-49.30084663146117,urupes,SP
15840,-21.311150026298016,-49.0511614229539,itajobi,SP
15800,-21.1419615015292,-48.97287469954993,catanduva,SP
15825,-21.01293426665949,-48.77078312408376,paraiso,SP
15880,-20.959935114616137,-49.02745632240716,tabapua,SP
15870,-21.05217593341096,-49.05701704418212,catiguá,SP
15828,-21.08419365096827,-48.809739855295454,palmares paulista,SP
15895,-20.91591428873191,-49.263490398583215,cedral,SP
15885,-20.993201728714872,-48.91650496241924,novais,SP
15870,-21.0637994365167,-49.06532771825836,catigua,SP
15820,-21.10202696836105,-48.66381632676495,pirangi,SP
15890,-20.946818080469104,-49.17000665909212,uchoa,SP
15860,-21.08267019848623,-49.23320623450742,ibira,SP
15860,-21.086526077023976,-49.23846622424882,ibirá,SP
15823,-21.170481621606264,-49.10731866547184,elisiario,SP
15825,-21.02273156521032,-48.77441258805374,paraíso,SP
15845,-21.25596634406299,-49.13125191775373,marapoama,SP
15880,-20.959173569519123,-49.03584401900084,tabapuã,SP
15850,-21.21104558456584,-49.29443789371812,urupês,SP
15855,-27.612420313848425,-48.59428743747125,sao joao de itaguacu,SP
15835,-21.254701125019395,-48.97940816731462,roberto,SP
15855,-23.416802854728047,-46.46687903677905,são joão de itaguaçu,SP
15868,-21.081026351979624,-49.24164245159575,termas de ibira,SP
15960,-21.191193688166223,-48.788096928634985,ariranha,SP
15991,-21.62322639784909,-48.35015370607144,matao,SP
15900,-21.40988100649633,-48.49689418444743,taquaritinga,SP
15970,-21.45854505177983,-48.39013825550917,santa ernestina,SP
15910,-21.255170217894637,-48.48570186533153,monte alto,SP
15990,-21.601022510964267,-48.35000357423974,matão,SP
15950,-21.24607941923738,-48.80412605259864,santa adelia,SP
15920,-21.17381047413771,-48.63200338456181,vista alegre do alto,SP
15953,-23.6467133119626,-46.73416647224307,botelho,SP
15940,-21.26939795334422,-48.68728548231494,fernando prestes,SP
15915,-22.954083164763475,-46.53141327747673,aparecida de monte alto,SP
15980,-21.52449444599108,-48.39189936022156,dobrada,SP
15930,-21.328264357827788,-48.63430979032533,cândido rodrigues,SP
15930,-21.324660278664695,-48.63382382633938,candido rodrigues,SP
15950,-21.246048260980416,-48.80665837325325,santa adélia,SP
15945,-21.17250511792656,-47.83007176134622,agulha,SP
15905,-21.40372075289848,-48.49869814927875,jurupema,SP
16072,-21.204108401787465,-50.45286394468003,aracatuba,SP
16020,-21.227203927956285,-50.44413619057769,araçatuba,SP
16130,-20.93551873371896,-50.49691825522261,santo antonio do aracangua,SP
16130,-20.93401014300167,-50.49550370449774,santo antônio do aracanguá,SP
16204,-21.30207124709913,-50.34447517254305,birigüi,SP
16230,-21.58764497190663,-50.59794848093564,piacatu,SP
16200,-21.301705697260985,-50.33198634467411,birigui,SP
16210,-21.401868898287308,-50.468934178259445,bilac,SP
16250,-21.557737960564367,-50.43903580013244,clementina,SP
16220,-21.52877641781015,-50.55246497087644,gabriel monteiro,SP
16270,-21.378578914665614,-50.20905983804551,glicerio,SP
16290,-21.500564371516557,-50.31810973448505,brauna,SP
16260,-21.35244293102535,-50.28482297686622,coroados,SP
16240,-21.63396149999999,-50.49359774999999,santopolis do aguapei,SP
16240,-21.63530076986789,-50.50294245526808,santópolis do aguapeí,SP
16265,-21.167094697523517,-50.185708105423736,brejo alegre,SP
16270,-21.384869784588385,-50.21092493903249,glicério,SP
16280,-21.38492982095406,-50.21098097297378,juritis,SP
16303,-21.42882443052843,-50.0717398199599,penápolis,SP
16306,-21.412735682401664,-50.0932985636057,penapolis,SP
16370,-21.533430937082915,-49.85453805246805,promissao,SP
16340,-21.675610173147337,-50.32717939247043,luiziania,SP
16370,-21.548413721554745,-49.8584368360795,promissão,SP
16360,-21.45718696037475,-49.93831891323018,avanhandava,SP
16310,-21.583263278673225,-50.16737017613085,alto alegre,SP
16340,-21.6740734741641,-50.331188663478514,luiziânia,SP
16350,-21.268911291931072,-49.94872218239794,barbosa,SP
16400,-21.67955763252355,-49.76205252276527,lins,SP
16430,-21.619351760298564,-49.79754957760015,guaicara,SP
16440,-21.457846717914205,-49.57925443139366,sabino,SP
16450,-21.797908200846816,-49.93740098314191,getulina,SP
16480,-21.91315599927055,-49.90005861403283,guaimbe,SP
16430,-21.627322111380032,-49.79752865739426,guaiçara,SP
16480,-21.907143748116862,-49.89644693214398,guaimbê,SP
16500,-21.808017,-49.62064949999999,cafelandia,SP
16500,-21.799911229363364,-49.61122926164415,cafelândia,SP
16570,-21.892917503348645,-49.5881974694828,guaranta,SP
16570,-21.89824658059298,-49.59253293570732,guarantã,SP
16510,-22.27641683476647,-51.48329406577946,simoes,SP
16670,-22.095184429554525,-49.43990375069418,presidente alves,SP
16660,-21.73513088208474,-49.35838993660011,pongai,SP
16680,-22.16077025884158,-49.33169574671106,avai,SP
16600,-21.99122766621988,-49.44989641136331,pirajui,SP
16650,-21.782183029790502,-49.28337697497627,uru,SP
16660,-21.72775811734589,-49.35555655638933,pongaí,SP
16600,-21.98595880729818,-49.46282394857634,pirajuí,SP
16640,-21.90458849204745,-49.36042824669762,balbinos,SP
16680,-22.156682251596408,-49.33649732955299,avaí,SP
16700,-21.26775382757054,-50.65068760289638,guararapes,SP
16750,-21.29922925423117,-50.72854690015148,rubiacea,SP
16790,-21.270726224626276,-50.81072235725438,bento de abreu,SP
16750,-21.29724640427281,-50.72999333496474,rubiácea,SP
16800,-21.131534491601712,-51.10568265114781,mirandopolis,SP
16880,-21.224205707284455,-50.87659435027987,valparaiso,SP
16850,-21.160492166071545,-51.0408840317995,lavinia,SP
16800,-21.129042750082068,-51.09624498037075,mirandópolis,SP
16850,-21.16727485481273,-51.03959215677957,lavínia,SP
16880,-21.223469998579063,-50.87557396875313,valparaíso,SP
16830,-23.49502295337295,-46.80114289454088,tres aliancas,SP
16900,-20.913260060505507,-51.37206780904842,andradina,SP
16920,-20.870966378296487,-51.49284483429516,castilho,SP
16980,-21.03946776150677,-51.20923316938868,guaracai,SP
16980,-21.03629205274574,-51.20460696539157,guaraçaí,SP
16950,-20.994789945718544,-51.27934659319836,murutinga do sul,SP
16940,-21.108096251955764,-51.49413192923274,nova independencia,SP
16940,-21.1117815,-51.48980549999999,nova independência,SP
17030,-22.32799872661436,-49.04464129765144,bauru,SP
17160,-22.032324794455896,-48.90920500612332,arealva,SP
17120,-22.45244284794321,-48.98977139671903,agudos,SP
17180,-21.89516953433172,-49.02618296668362,iacanga,SP
17190,-21.886804297120783,-49.221909036822886,reginopolis,SP
17150,-22.578742863275487,-49.4042064390494,paulistania,SP
17190,-21.889731965699205,-49.21836092144818,reginópolis,SP
17123,-22.720191530797795,-49.31023173760835,domelia,SP
17150,-22.57938611902592,-49.40385437140592,paulistânia,SP
17170,-23.704334452908693,-46.71218969149282,jacuba,SP
17209,-22.27568678711987,-48.542599749927895,jau,SP
17280,-22.3308507978399,-48.80069173298912,pederneiras,SP
17208,-22.280791095202737,-48.5521513301464,jaú,SP
17230,-22.23625902550063,-48.72307610479663,itapui,SP
17250,-22.087700920983718,-48.7476570587839,bariri,SP
17260,-21.97959323114473,-48.8071958525326,itaju,SP
17270,-22.19099798512844,-48.77659943384667,boraceia,SP
17290,-22.50137476856727,-48.707334186318725,macatuba,SP
17240,-22.147358741536745,-48.52670850380465,bocaina,SP
17230,-22.24102505655443,-48.71868706772559,itapuí,SP
17270,-22.19348575032774,-48.77740078109045,boracéia,SP
17288,-22.197288042509594,-48.87553297553746,santelmo,SP
17220,-22.3665233722666,-48.6701836170039,potunduva,SP
17285,-22.311514110761017,-48.89054504467095,guaianas,SP
17340,-22.486085526661206,-48.547449669138985,barra bonita,SP
17380,-22.28333968942237,-48.11555789578162,brotas,SP
17350,-22.51225020394538,-48.55643861501519,igaracu do tiete,SP
17300,-22.371028644611588,-48.38528974062769,dois corregos,SP
17320,-22.40983742501461,-48.45042421567509,mineiros do tiete,SP
17360,-22.437478077083373,-48.17275356636137,torrinha,SP
17320,-22.41881306384853,-48.44878657021624,mineiros do tietê,SP
17300,-22.38045524484803,-48.38200301526632,dois córregos,SP
17350,-22.51176910142082,-48.55731584986019,igaraçu do tietê,SP
17370,-22.568919796062783,-48.15058521909285,santa maria da serra,SP
17310,-22.250351684575868,-48.38464116202757,guarapua,SP
17420,-22.42071348513878,-49.81930029137705,lupércio,SP
17400,-22.218988944556266,-49.64362334020589,garca,SP
17470,-22.413547144205573,-49.41668145584374,duartina,SP
17450,-22.295089969399903,-49.55796618353531,galia,SP
17410,-22.078837959261303,-49.72058993204933,álvaro de carvalho,SP
17490,-22.41435007250668,-49.150791131370646,piratininga,SP
17400,-22.20747145041756,-49.66454282461354,garça,SP
17480,-22.45621548435729,-49.33782392605263,cabralia paulista,SP
17440,-22.53045741979009,-49.658705619311135,ubirajara,SP
17420,-22.414561915117933,-49.81530453197319,lupercio,SP
17430,-22.443957924230688,-49.76378228989501,alvinlandia,SP
17475,-22.433071177715657,-49.52214546685303,lucianópolis,SP
17455,-22.36068179764996,-49.518572838059285,fernao,SP
17430,-22.443647693435995,-49.76130828480383,alvinlândia,SP
17475,-22.43272377727223,-49.51768615225844,lucianopolis,SP
